|024040100415448241KD|,|VASELIN ALBUM|,|2021|,|024040100415448241KD2021J0001M|,01-10-2021 10:25:15,01-10-2021 10:25:15,|1010401005|,|3.010.032|,3000,|GRAM|,|PT. BRATACO+1|,|00003/PO/PPO/10/2021|,|M02|,90,,| |
|024040100415448241KD|,|SARUNG TANGAN STERIL POWDER NO 7.0 (TRO SENSOSURGE)|,|2021|,|024040100415448241KD2021J0002M|,01-10-2021 10:43:35,01-10-2021 10:43:35,|1010401006|,|020200725|,1950,|PASANG|,|PT. PARIT PADANG GLOBAL+1|,|00005/PO/PPO/10/2021|,|M02|,8635,,| |
|024040100415448241KD|,|POUCHES 15X200 FLAT|,|2021|,|024040100415448241KD2021J0003M|,01-10-2021 11:14:52,01-10-2021 11:14:52,|1010401006|,|1.010.283|,3,|ROLL|,|PT. PARIT PADANG GLOBAL+1|,|00008/PO/PPO/10/2021|,|M02|,1383470,,| |
|024040100415448241KD|,|MERSILK 2-0 W333|,|2021|,|024040100415448241KD2021J0004M|,01-10-2021 11:31:56,01-10-2021 11:31:56,|1010401006|,|1.020.051|,60,|PCS|,|PT. ANUGERAH PHARMINDO LESTARI+2|,|00010/PO/PPO/10/2021|,|M02|,49191.84,,| |
|024040100415448241KD|,|VICRYL 3-0 W 9114|,|2021|,|024040100415448241KD2021J0005M|,01-10-2021 11:31:56,01-10-2021 11:31:56,|1010401006|,|1.020.226|,60,|PCS|,|PT. ANUGERAH PHARMINDO LESTARI+2|,|00010/PO/PPO/10/2021|,|M02|,106772.99,,| |
|024040100415448241KD|,|MERSILK 0 TAP 334|,|2021|,|024040100415448241KD2021J0006M|,01-10-2021 11:31:56,01-10-2021 11:31:56,|1010401006|,|1020043|,180,|PCS|,|PT. ANUGERAH PHARMINDO LESTARI+2|,|00010/PO/PPO/10/2021|,|M02|,49162.84,,| |
|024040100415448241KD|,|4.5 CORTEX SCREW 34 MM; SELF TAPPING; TITANIUM (BAS)|,|2021|,|024040100415448241KD2021J0007M|,01-10-2021 11:41:00,01-10-2021 11:41:00,|1010401006|,|01.020901218|,1,|PCS|,|PT. BINA ARTHA SEMESTA+19|,|00018/PO/XPO/11/2021|,|M01|,115000,,| |
|024040100415448241KD|,|5.0 LOCKING SCREW 34MM TITANIUM (BAS)|,|2021|,|024040100415448241KD2021J0008M|,01-10-2021 11:41:00,01-10-2021 11:41:00,|1010401006|,|01.021502218|,4,|PCS|,|PT. BINA ARTHA SEMESTA+19|,|00018/PO/XPO/11/2021|,|M01|,526900,,| |
|024040100415448241KD|,|AMINOFUSIN HEPAR 500 ML|,|2021|,|024040100415448241KD2021J0009M|,01-10-2021 11:51:10,01-10-2021 11:51:10,|1010401001|,|VA.123|,10,|BOTOL|,|PT. ENSEVAL PUTERA MEGATRADING TBK+1|,|00012/PO/PPO/10/2021|,|M02|,79000,,| |
|024040100415448241KD|,|TSK SURECUT SIL 15GX35 MM|,|2021|,|024040100415448241KD2021J0010M|,01-10-2021 11:58:53,01-10-2021 11:58:53,|1010401006|,|020700999|,10,|PCS|,|PT. NATURAL HILIFE+1|,|00014/PO/PPO/10/2021|,|M02|,199069.2,,| |
