|024040100415448241KD|,|NACL INFUS 0.9% 100 ML (ECOSOL)|,|2021|,|024040100415448241KD2021F0001M|,02-06-2021 09:43:54,02-06-2021 09:43:54,|1010401001|,|2020026|,6000,|BAG|,|PT. DOS NI ROHA+1|,|00001/PO/PPO/06/2021|,|M02|,6149,,| |
|024040100415448241KD|,|RAMIPRIL TAB 10 MG|,|2021|,|024040100415448241KD2021F0002M|,02-06-2021 09:47:24,02-06-2021 09:47:24,|1010401002|,|2.2627092017|,1500,|TAB|,|PT ANTARMITRA SEMBADA+1|,|00003/PO/PPO/06/2021|,|M02|,710,,| |
|024040100415448241KD|,|MILRINON INJ 1 MG/ML (INOVAD)|,|2021|,|024040100415448241KD2021F0003M|,02-06-2021 09:58:35,02-06-2021 09:58:35,|1010401001|,|II.244|,4,|VIAL|,|PT. PARIT PADANG GLOBAL+1|,|00005/PO/PPO/06/2021|,|M02|,236808,,| |
|024040100415448241KD|,|BISOPROLOLTAB 1.25 MG (CONCOR)|,|2021|,|024040100415448241KD2021F0004M|,02-06-2021 10:06:13,02-06-2021 10:06:13,|1010401002|,|2.300817|,5000,|TAB|,|PT. ANUGRAH ARGON MEDICA+1|,|00007/PO/PPO/06/2021|,|M02|,1905,,| |
|024040100415448241KD|,|KALIUM KLORIDA TAB SR 600 MG ( K S R)|,|2021|,|024040100415448241KD2021F0005M|,02-06-2021 10:09:06,02-06-2021 10:09:06,|1010401002|,|TK.099|,6600,|TABLET|,|PT. ANUGRAH ARGON MEDICA+1|,|00009/PO/PPO/06/2021|,|M02|,1842,,| |
|024040100415448241KD|,|SEFEPIME SERB INJ 1.000 MG|,|2021|,|024040100415448241KD2021F0006M|,02-06-2021 10:11:32,02-06-2021 10:11:32,|1010401004|,|IC.036|,1544,|VIAL|,|PT. ANUGRAH ARGON MEDICA+1|,|00011/PO/PPO/06/2021|,|M02|,24045.12,,| |
|024040100415448241KD|,|GADOVIST 5 ML|,|2021|,|024040100415448241KD2021F0007M|,02-06-2021 10:14:00,02-06-2021 10:14:00,|1010401001|,|02341500|,60,|VIAL|,|PT. PARIT PADANG GLOBAL+2|,|00013/PO/PPO/06/2021|,|M02|,345950,,| |
|024040100415448241KD|,|GADOVIST 7.5 ML|,|2021|,|024040100415448241KD2021F0008M|,02-06-2021 10:14:00,02-06-2021 10:14:00,|1010401001|,|02568100|,10,|VIAL|,|PT. PARIT PADANG GLOBAL+2|,|00013/PO/PPO/06/2021|,|M02|,520300,,| |
|024040100415448241KD|,|DEKSTROSA 5 % 500 ML (OTSUKA)|,|2021|,|024040100415448241KD2021F0009M|,02-06-2021 11:13:36,02-06-2021 11:13:36,|1010401001|,|AD.007|,200,|BOTOL|,|PT. MERAPI UTAMA PHARMA+1|,|00020/PO/PPO/06/2021|,|M02|,6627,,| |
|024040100415448241KD|,|DEKSTROSA 10 % 500 ML (OTSUKA)|,|2021|,|024040100415448241KD2021F0010M|,02-06-2021 11:13:36,02-06-2021 11:13:36,|1010401001|,|2.020.011|,200,|FLS|,|PT. MERAPI UTAMA PHARMA+1|,|00020/PO/PPO/06/2021|,|M02|,7200,,| |
