|024040100415448241KD|,|ART 1000 TIPS BARIER VOL 100 ML|,|2021|,|024040100415448241KD2021C0001M|,01-03-2021 09:00:50,01-03-2021 09:00:50,|1010401006|,|1.040.074|,15,|BOX|,|PT ELO KARSA UTAMA+2|,|00001/PO/PPO/03/2021|,|M02|,2363636.84,,| |
|024040100415448241KD|,|MICROSENTRIFUGE SCREW 1.5|,|2021|,|024040100415448241KD2021C0002M|,01-03-2021 09:00:50,01-03-2021 09:00:50,|1010401006|,|FP.04.17052019|,3,|BAG|,|PT ELO KARSA UTAMA+2|,|00001/PO/PPO/03/2021|,|M02|,1702500.34,,| |
|024040100415448241KD|,|PCR TUBE 0.2 ML|,|2021|,|024040100415448241KD2021C0003M|,01-03-2021 09:00:50,01-03-2021 09:00:50,|1010401006|,|01111|,1,|BAG|,|PT ELO KARSA UTAMA+2|,|00001/PO/PPO/03/2021|,|M02|,1312500.26,,| |
|024040100415448241KD|,|CATHETER VETEBERAL 1.5 FR|,|2021|,|024040100415448241KD2021C0004M|,01-03-2021 09:17:00,01-03-2021 09:17:00,|1010401006|,|020200379|,2,|PCS|,|PT. MENSA BINASUKSES+4|,|00006/PO/XPO/03/2021|,|M02|,329577.6,,| |
|024040100415448241KD|,|OKSIGEN TABUNG 1M3 (O2)|,|2021|,|024040100415448241KD2021C0005M|,01-03-2021 09:48:18,01-03-2021 09:48:18,|1010401003|,|06114780|,11,|TABUNG|,|PT ANEKA GAS INDUSTRI. TBK+2|,|00008/PO/PPO/03/2021|,|M02|,20900,,| |
|024040100415448241KD|,|HEPARIN NA INJ 25000 UI/5ML ( I.V / S.K) (INVICLOT)|,|2021|,|024040100415448241KD2021C0006M|,01-03-2021 10:16:24,01-03-2021 10:16:24,|1010401001|,|2.010.059|,3000,|AMPUL|,|PT. PARIT PADANG GLOBAL+1|,|00010/PO/PPO/03/2021|,|M02|,39995.46,,| |
|024040100415448241KD|,|PAPER GREEN|,|2021|,|024040100415448241KD2021C0007M|,01-03-2021 11:16:21,01-03-2021 11:16:21,|1010401006|,|1.010.261|,625,|LEMBAR|,|PT. PARIT PADANG GLOBAL+1|,|00012/PO/PPO/03/2021|,|M02|,7288,,| |
|024040100415448241KD|,|PAPER BLUE|,|2021|,|024040100415448241KD2021C0008M|,01-03-2021 11:19:47,01-03-2021 11:19:47,|1010401006|,|020700262|,625,|LEMBAR|,|PT. PARIT PADANG GLOBAL+1|,|00014/PO/PPO/03/2021|,|M02|,9330,,| |
|024040100415448241KD|,|TUBEX TF |,|2021|,|024040100415448241KD2021C0009M|,01-03-2021 11:45:35,01-03-2021 11:45:35,|1010401999|,|3.040.016|,2,|KIT|,|PT. ANUGRAH ARGON MEDICA+2|,|00019/PO/PPO/03/2021|,|M02|,3762000,,| |
|024040100415448241KD|,|ARC ANTI HCV REAGENT 100T|,|2021|,|024040100415448241KD2021C0010M|,01-03-2021 11:48:37,01-03-2021 11:48:37,|1010401001|,|01092014.617|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00021/PO/PPO/03/2021|,|M02|,10384880,,| |
|024040100415448241KD|,|GLUCOSE 1500T// ARC|,|2021|,|024040100415448241KD2021C0011M|,01-03-2021 11:50:53,01-03-2021 11:50:53,|1010401001|,|3040260|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00023/PO/PPO/03/2021|,|M02|,3441856,,| |
|024040100415448241KD|,|HEMOGLOBIN-AIC MULTIGEN 300T//ARC|,|2021|,|024040100415448241KD2021C0012M|,01-03-2021 11:50:53,01-03-2021 11:50:53,|1010401001|,|01092014.45|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00023/PO/PPO/03/2021|,|M02|,17761216,,| |
|024040100415448241KD|,|MULTIGENT DIRECT LDL 450T// ARC|,|2021|,|024040100415448241KD2021C0013M|,01-03-2021 11:50:53,01-03-2021 11:50:53,|1010401001|,|01092014.11|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00023/PO/PPO/03/2021|,|M02|,14018752,,| |
|024040100415448241KD|,|MULTIGENT CRP VARIO 500T// ARC|,|2021|,|024040100415448241KD2021C0014M|,01-03-2021 11:50:53,01-03-2021 11:50:53,|1010401001|,|01092014.20|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00023/PO/PPO/03/2021|,|M02|,15524608,,| |
|024040100415448241KD|,|UREA NITROGEN 1500T// ARC|,|2021|,|024040100415448241KD2021C0015M|,01-03-2021 11:50:53,01-03-2021 11:50:53,|1010401001|,|3040259|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00023/PO/PPO/03/2021|,|M02|,6837248,,| |
|024040100415448241KD|,|CC ACID WASH// ARC|,|2021|,|024040100415448241KD2021C0016M|,01-03-2021 11:50:53,01-03-2021 11:50:53,|1010401001|,|3040246|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00023/PO/PPO/03/2021|,|M02|,1333200,,| |
|024040100415448241KD|,|TECHNOPATH MULTICHEM IA PLUS|,|2021|,|024040100415448241KD2021C0017M|,01-03-2021 12:00:41,01-03-2021 12:00:41,|1010401001|,|09010147.1|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00025/PO/PPO/03/2021|,|M02|,7128000,,| |
|024040100415448241KD|,|ARC REACTION VESSEL|,|2021|,|024040100415448241KD2021C0018M|,01-03-2021 12:00:41,01-03-2021 12:00:41,|1010401001|,|03001|,2,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00025/PO/PPO/03/2021|,|M02|,8118000,,| |
|024040100415448241KD|,|ARC TRIGER SOL 1.0L|,|2021|,|024040100415448241KD2021C0019M|,01-03-2021 12:00:41,01-03-2021 12:00:41,|1010401001|,|1.080.062|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00025/PO/PPO/03/2021|,|M02|,688160,,| |
|024040100415448241KD|,|ARC CONSENTRATE WASH BUFFER|,|2021|,|024040100415448241KD2021C0020M|,01-03-2021 12:00:41,01-03-2021 12:00:41,|1010401001|,|01092014.61|,2,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00025/PO/PPO/03/2021|,|M02|,1502160,,| |
|024040100415448241KD|,|OKSIGEN LIQUID (O2)|,|2021|,|024040100415448241KD2021C0021M|,01-03-2021 12:08:10,01-03-2021 12:08:10,|1010401001|,|6.010.004|,4392,|LITER|,|PT ANEKA GAS INDUSTRI. TBK+2|,|00028/PO/PPO/03/2021|,|M02|,3630,,| |
|024040100415448241KD|,|TUTUP KEPALA (MOB CAP)|,|2021|,|024040100415448241KD2021C0022M|,01-03-2021 12:09:51,01-03-2021 12:09:51,|1010401006|,|101.066|,30000,|PCS|,|PT MEGAH MEDIKA PHARMA+1|,|00031/PO/PPO/03/2021|,|M02|,387,,| |
|024040100415448241KD|,|LANSOPRAZOL KAPSUL 30 MG|,|2021|,|024040100415448241KD2021C0023M|,01-03-2021 12:48:00,01-03-2021 12:48:00,|1010401004|,|8.010.093|,2000,|CAPSUL|,|PT PENTA VALENT +4|,|00034/PO/XPO/03/2021|,|M02|,581.08,,| |
|024040100415448241KD|,|INSULIN (RYZODEG FLEX TOUCH)|,|2021|,|024040100415448241KD2021C0024M|,01-03-2021 13:29:00,01-03-2021 13:29:00,|1010401001|,|020200147|,105,|FLEXPEN|,|PT. ANUGRAH ARGON MEDICA+4|,|00037/PO/XPO/03/2021|,|M02|,111999.8,,| |
|024040100415448241KD|,|MEDITAPE UC-11A|,|2021|,|024040100415448241KD2021C0025M|,01-03-2021 14:11:15,01-03-2021 14:11:15,|1010401006|,|3050262.4|,10,|TUBE|,|PT.SABA INDOMEDIKA+2|,|00039/PO/PPO/03/2021|,|M02|,727650,,| |
|024040100415448241KD|,|UF CELLSHEATH|,|2021|,|024040100415448241KD2021C0026M|,01-03-2021 14:11:15,01-03-2021 14:11:15,|1010401001|,|3050262.6|,1,|BOX|,|PT.SABA INDOMEDIKA+2|,|00039/PO/PPO/03/2021|,|M02|,3158313.4,,| |
|024040100415448241KD|,|UF CONTROL|,|2021|,|024040100415448241KD2021C0027M|,01-03-2021 14:11:15,01-03-2021 14:11:15,|1010401001|,|3050262.7|,1,|KIT|,|PT.SABA INDOMEDIKA+2|,|00039/PO/PPO/03/2021|,|M02|,2872536.7,,| |
|024040100415448241KD|,|DADE THROMBIN REAGEN (10X1ML)|,|2021|,|024040100415448241KD2021C0028M|,01-03-2021 14:16:19,01-03-2021 14:16:19,|1010401001|,|3.050.279|,2,|KIT|,|PT.SABA INDOMEDIKA+2|,|00041/PO/PPO/03/2021|,|M02|,1807690.5,,| |
|024040100415448241KD|,|DADE OWRENS VERONAL BUFFER|,|2021|,|024040100415448241KD2021C0029M|,01-03-2021 14:17:57,01-03-2021 14:17:57,|1010401001|,|3.050.306|,1,|BOX|,|PT.SABA INDOMEDIKA+2|,|00043/PO/PPO/03/2021|,|M02|,583159.5,,| |
|024040100415448241KD|,|CA CLEAN 1 (GSA 500 A)|,|2021|,|024040100415448241KD2021C0030M|,01-03-2021 14:17:57,01-03-2021 14:17:57,|1010401001|,|3.050.057|,3,|BOX|,|PT.SABA INDOMEDIKA+2|,|00043/PO/PPO/03/2021|,|M02|,1002078,,| |
|024040100415448241KD|,|CA CLEAN II (520A)|,|2021|,|024040100415448241KD2021C0031M|,01-03-2021 14:17:57,01-03-2021 14:17:57,|1010401001|,|3.050.281|,3,|KIT|,|PT.SABA INDOMEDIKA+2|,|00043/PO/PPO/03/2021|,|M02|,834718.5,,| |
|024040100415448241KD|,|VAC 3 ML 9NC GER. 3.2/100 PREM. SW H.BI|,|2021|,|024040100415448241KD2021C0032M|,01-03-2021 14:20:29,01-03-2021 14:20:29,|1010401006|,|020400008|,50,|BOX|,|PT.SABA INDOMEDIKA+2|,|00045/PO/PPO/03/2021|,|M02|,111540,,| |
|024040100415448241KD|,|MINICOLECT 0.25/0.5 ML K3E K3EDTA LAV|,|2021|,|024040100415448241KD2021C0033M|,01-03-2021 14:22:17,01-03-2021 14:22:17,|1010401006|,|020400006|,6,|BOX|,|PT.SABA INDOMEDIKA+2|,|00047/PO/PPO/03/2021|,|M02|,143878.43,,| |
|024040100415448241KD|,|VAC 4 ML CAT SERUM C/A PREMIUM|,|2021|,|024040100415448241KD2021C0034M|,01-03-2021 14:22:17,01-03-2021 14:22:17,|1010401006|,|020400007|,100,|BOX|,|PT.SABA INDOMEDIKA+2|,|00047/PO/PPO/03/2021|,|M02|,82764.09,,| |
|024040100415448241KD|,|ARC CA 15-3 100T|,|2021|,|024040100415448241KD2021C0035M|,01-03-2021 14:27:39,01-03-2021 14:27:39,|1010401001|,|01092014.101|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00049/PO/PPO/03/2021|,|M02|,10457040,,| |
|024040100415448241KD|,|ARC BRAHMS PCT REAGENT |,|2021|,|024040100415448241KD2021C0036M|,01-03-2021 14:27:39,01-03-2021 14:27:39,|1010401001|,|01102019.1|,2,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00049/PO/PPO/03/2021|,|M02|,20204800,,| |
|024040100415448241KD|,|AIR UNTUK IRIGASI LAR INF 1000 ML (WIDATRA)|,|2021|,|024040100415448241KD2021C0037M|,01-03-2021 14:30:11,01-03-2021 14:30:11,|1010401001|,|0354781|,600,|BOTOL|,|PT. MERAPI UTAMA PHARMA+1|,|00050/PO/PPO/03/2021|,|M02|,16568.71,,| |
|024040100415448241KD|,|CKMB 500T// ARC|,|2021|,|024040100415448241KD2021C0038M|,01-03-2021 14:31:04,01-03-2021 14:31:04,|1010401001|,|01092014.41|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00052/PO/PPO/03/2021|,|M02|,12354496,,| |
|024040100415448241KD|,|CC ACID WASH// ARC|,|2021|,|024040100415448241KD2021C0039M|,01-03-2021 14:31:04,01-03-2021 14:31:04,|1010401001|,|3040246|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00052/PO/PPO/03/2021|,|M02|,1333200,,| |
|024040100415448241KD|,|AMINOFLUID (B FLUID) 500 ML|,|2021|,|024040100415448241KD2021C0040M|,01-03-2021 14:32:37,01-03-2021 14:32:37,|1010401001|,|020300182|,500,|BAG|,|PT. MERAPI UTAMA PHARMA+1|,|00054/PO/PPO/03/2021|,|M02|,76298.68,,| |
