|024040100415448241KD|,|ALINITY C SENTINEL LIPASE NG OC CONTROL1|,|2021|,|024040100415448241KD2021L0001M|,01-12-2021 10:46:11,01-12-2021 10:46:11,|1010401001|,|024300110|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00001/PO/PPO/12/2021|,|M02|,4713192,,| |
|024040100415448241KD|,|ALINITY C SENTINEL LIPASE NG OC CONTROL 2|,|2021|,|024040100415448241KD2021L0002M|,01-12-2021 10:46:11,01-12-2021 10:46:11,|1010401001|,|024300111|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00001/PO/PPO/12/2021|,|M02|,4713192,,| |
|024040100415448241KD|,|ALINITY C SENTINEL LIPASE NG OC REAGENT KIT|,|2021|,|024040100415448241KD2021L0003M|,01-12-2021 10:46:11,01-12-2021 10:46:11,|1010401001|,|024300107|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00001/PO/PPO/12/2021|,|M02|,3117928,,| |
|024040100415448241KD|,|ALINITY I BRAHMS PCT 200T|,|2021|,|024040100415448241KD2021L0004M|,01-12-2021 10:46:11,01-12-2021 10:46:11,|1010401001|,|024300084|,3,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00001/PO/PPO/12/2021|,|M02|,49916790,,| |
|024040100415448241KD|,|ALINITY I HBSAG QUALITATIVE II 200T|,|2021|,|024040100415448241KD2021L0005M|,01-12-2021 10:46:11,01-12-2021 10:46:11,|1010401001|,|024300086|,3,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00001/PO/PPO/12/2021|,|M02|,8134192,,| |
|024040100415448241KD|,|ADA CONTROL SET 2 X 1 ML|,|2021|,|024040100415448241KD2021L0006M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401006|,|3.050.126.3|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,3410000,,| |
|024040100415448241KD|,|ADA CALIBRATOR|,|2021|,|024040100415448241KD2021L0007M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401006|,|3.050.126.2|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,2035000,,| |
|024040100415448241KD|,|ELUENT 80 A|,|2021|,|024040100415448241KD2021L0008M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300070|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,12863950,,| |
|024040100415448241KD|,|ALINITY C CREATININE KINASE|,|2021|,|024040100415448241KD2021L0009M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300131|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,9454720,,| |
|024040100415448241KD|,|ALINITY C MAGNESIUM 720T|,|2021|,|024040100415448241KD2021L0010M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300062|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,3470720,,| |
|024040100415448241KD|,|ALINITY C UIBC 300T|,|2021|,|024040100415448241KD2021L0011M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300134|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,2544432,,| |
|024040100415448241KD|,|ALINITY I CA 15.3 200T|,|2021|,|024040100415448241KD2021L0012M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300092|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,20914080,,| |
|024040100415448241KD|,|ALINITY I TOTAL BHCG 200T|,|2021|,|024040100415448241KD2021L0013M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300048|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,11520960,,| |
|024040100415448241KD|,|ALINITY I ANTI HCV 200T|,|2021|,|024040100415448241KD2021L0014M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300028|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,20769232,,| |
|024040100415448241KD|,|ALINITY I HBEAG 200T|,|2021|,|024040100415448241KD2021L0015M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300147|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,22847440,,| |
|024040100415448241KD|,|ALINITY I FREE T4 200T|,|2021|,|024040100415448241KD2021L0016M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300047|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,9882448.54,,| |
|024040100415448241KD|,|ALINITY PRE TRIGGER SOL.|,|2021|,|024040100415448241KD2021L0017M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300033|,3,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,2249280,,| |
|024040100415448241KD|,|ALINITY TRIGGER SOL.|,|2021|,|024040100415448241KD2021L0018M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300034|,3,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,2138400,,| |
|024040100415448241KD|,|ALINITY REACTION VESSELS|,|2021|,|024040100415448241KD2021L0019M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300041|,2,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,7731504,,| |
|024040100415448241KD|,|ALINITY I SERIES CONCENTRATED WASH BUFFER|,|2021|,|024040100415448241KD2021L0020M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300035|,5,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,1782000,,| |
|024040100415448241KD|,|ALINITY I TSH 200 T|,|2021|,|024040100415448241KD2021L0021M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300046|,2,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,7107760,,| |
|024040100415448241KD|,|ALINITY I TSH CALIBRATORS|,|2021|,|024040100415448241KD2021L0022M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300040|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,2336400,,| |
|024040100415448241KD|,|ALINITY H SERIES DILUENT|,|2021|,|024040100415448241KD2021L0023M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|0243.0001|,2,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,1887600,,| |
|024040100415448241KD|,|ALINITY H SERIES HGB REAGENT|,|2021|,|024040100415448241KD2021L0024M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|0243.0002|,2,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,17507490,,| |
|024040100415448241KD|,|ALINITY WBC REAGENT|,|2021|,|024040100415448241KD2021L0025M|,01-12-2021 11:14:24,01-12-2021 11:14:24,|1010401001|,|024300001|,2,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00004/PO/PPO/12/2021|,|M02|,15393378,,| |
|024040100415448241KD|,|CACO3 CAPSUL|,|2021|,|024040100415448241KD2021L0026M|,01-12-2021 13:20:00,01-12-2021 13:20:00,|1010401004|,|CC.101|,1000,|CAPSUL|,|DEPO PRODUKSI DI GEDUNG FARMASI+10|,|00009/PO/XPO/12/2021|,|M07|,500,,| |
|024040100415448241KD|,|NATRIUM BIKARBONAT KAPS 500 MG|,|2021|,|024040100415448241KD2021L0027M|,01-12-2021 13:20:00,01-12-2021 13:20:00,|1010401004|,|TS.091|,500,|CAPS|,|DEPO PRODUKSI DI GEDUNG FARMASI+10|,|00009/PO/XPO/12/2021|,|M07|,200,,| |
|024040100415448241KD|,|NACL CAPSUL 500 MG|,|2021|,|024040100415448241KD2021L0028M|,01-12-2021 13:20:00,01-12-2021 13:20:00,|1010401004|,|45879.1|,300,|CAPS|,|DEPO PRODUKSI DI GEDUNG FARMASI+10|,|00009/PO/XPO/12/2021|,|M07|,454.44,,| |
|024040100415448241KD|,|GARAM INGGRIS 30 GR|,|2021|,|024040100415448241KD2021L0029M|,01-12-2021 13:20:00,01-12-2021 13:20:00,|1010401004|,|TG.019|,34,|POT|,|DEPO PRODUKSI DI GEDUNG FARMASI+10|,|00009/PO/XPO/12/2021|,|M07|,10000,,| |
|024040100415448241KD|,|COLOSTOMY BAG (ACTIVE LIFE)|,|2021|,|024040100415448241KD2021L0030M|,01-12-2021 13:22:35,01-12-2021 13:22:35,|1010401006|,|031X|,200,|PCS|,|PT. ANUGERAH PHARMINDO LESTARI+2|,|00010/PO/PPO/12/2021|,|M02|,55605.83,,| |
|024040100415448241KD|,|DISP SPUIT 3 CC (TERUMO)|,|2021|,|024040100415448241KD2021L0031M|,01-12-2021 13:27:01,01-12-2021 13:27:01,|1010401006|,|1.010.077|,1000,|PCS|,|PT. ANUGERAH PHARMINDO LESTARI+2|,|00013/PO/PPO/12/2021|,|M02|,1120.99,,| |
|024040100415448241KD|,|DISP SPUIT 5 CC (TERUMO)|,|2021|,|024040100415448241KD2021L0032M|,01-12-2021 13:27:01,01-12-2021 13:27:01,|1010401006|,|1.010.079|,2000,|PCS|,|PT. ANUGERAH PHARMINDO LESTARI+2|,|00013/PO/PPO/12/2021|,|M02|,1467.99,,| |
|024040100415448241KD|,|CULTURE SWAB PLUS|,|2021|,|024040100415448241KD2021L0033M|,01-12-2021 13:44:06,01-12-2021 13:44:06,|1010401999|,|301005|,100,|PCS|,|PT. GANDASARI EKASATYA+2|,|00015/PO/PPO/12/2021|,|M02|,13750,,| |
|024040100415448241KD|,|PREMICATH 1 FR; 20 CM WITH STYLET AND MICROFLASH|,|2021|,|024040100415448241KD2021L0034M|,01-12-2021 13:51:08,01-12-2021 13:51:08,|1010401006|,|1.010.722|,10,|PCS|,|PT. PARIT PADANG GLOBAL+1|,|00017/PO/PPO/12/2021|,|M02|,1183624,,| |
